ntdid,name,mode,tos,exp_type,total
5008,NA,DR,PT,Vehicle Maintenance,"$1,903,133 "
5008,NA,DR,PT,Vehicle Operations,"$13,935,168 "
5008,NA,VP,DO,General Administration,"$54,721 "
5008,NA,VP,DO,Non-Vehicle Maintenance,$0 
5008,NA,VP,DO,Vehicle Maintenance,"$28,443 "
5008,NA,VP,DO,Vehicle Operations,"$31,573 "
5008,NA,MB,DO,General Administration,"$15,583,834 "
5008,NA,MB,DO,Non-Vehicle Maintenance,"$4,039,261 "
5008,NA,MB,DO,Vehicle Maintenance,"$18,077,981 "
5008,NA,MB,PT,Non-Vehicle Maintenance,"$69,591 "
5009,NA,MB,PT,General Administration,"$28,568 "
5009,NA,MB,PT,Non-Vehicle Maintenance,"$1,200 "
5009,NA,MB,PT,Vehicle Maintenance,"$26,617 "
5009,NA,MB,PT,Vehicle Operations,"$85,455 "
5009,NA,DR,PT,General Administration,"$289,751 "
5009,NA,MB,DO,Vehicle Operations,"$1,696,411 "
5009,NA,DR,PT,Vehicle Maintenance,"$270,513 "
5009,NA,DR,PT,Vehicle Operations,"$868,490 "
5009,NA,MB,DO,General Administration,"$537,807 "
5009,NA,MB,DO,Non-Vehicle Maintenance,"$35,231 "
5009,NA,MB,DO,Vehicle Maintenance,"$339,782 "
5009,NA,DR,PT,Non-Vehicle Maintenance,"$2,100 "
5010,NA,DR,PT,General Administration,"$174,921 "
5010,NA,DR,PT,Non-Vehicle Maintenance,"$158,982 "
5010,NA,DR,PT,Vehicle Maintenance,"$46,894 "
5010,NA,DR,PT,Vehicle Operations,"$834,940 "
5010,NA,MB,DO,General Administration,"$5,032,958 "
5010,NA,DR,DO,Vehicle Operations,"$2,960,313 "
5010,NA,MB,DO,Vehicle Maintenance,"$4,727,614 "
5010,NA,MB,DO,Vehicle Operations,"$13,307,514 "
5010,NA,DR,DO,General Administration,"$529,767 "
5010,NA,DR,DO,Non-Vehicle Maintenance,"$48,531 "
5010,NA,DR,DO,Vehicle Maintenance,"$726,879 "
5010,NA,MB,DO,Non-Vehicle Maintenance,"$912,421 "
5011,NA,MB,DO,General Administration,"$1,694,531 "
5011,NA,MB,DO,Non-Vehicle Maintenance,"$246,346 "
5011,NA,MB,DO,Vehicle Maintenance,"$1,931,604 "
5011,NA,DR,DO,General Administration,"$692,059 "
5011,NA,DR,DO,Non-Vehicle Maintenance,"$100,620 "
5011,NA,DR,DO,Vehicle Maintenance,"$788,990 "
5011,NA,DR,DO,Vehicle Operations,"$2,739,047 "
5011,NA,MB,DO,Vehicle Operations,"$6,705,943 "
5012,NA,DR,PT,General Administration,"$2,476,228 "
5012,NA,DR,PT,Non-Vehicle Maintenance,"$62,793 "
5012,NA,DR,PT,Vehicle Maintenance,"$818,014 "
5012,NA,MB,DO,Vehicle Operations,"$46,070,799 "
5012,NA,MB,DO,General Administration,"$10,959,627 "
5012,NA,MB,DO,Non-Vehicle Maintenance,"$2,927,632 "
5012,NA,MB,DO,Vehicle Maintenance,"$16,830,443 "
5012,NA,DR,PT,Vehicle Operations,"$4,653,648 "
5015,NA,DR,PT,General Administration,"$616,916 "
5015,NA,DR,DO,Vehicle Operations,"$8,953,238 "
5015,NA,DR,PT,Vehicle Maintenance,"$306,509 "
5015,NA,DR,PT,Vehicle Operations,"$1,898,458 "
5015,NA,MB,DO,General Administration,"$33,492,516 "
5015,NA,MB,DO,Non-Vehicle Maintenance,"$7,257,617 "
5015,NA,MB,DO,Vehicle Maintenance,"$35,729,252 "
5015,NA,MB,DO,Vehicle Operations,"$95,479,149 "
5015,NA,LR,DO,General Administration,"$1,233,956 "
5015,NA,LR,DO,Non-Vehicle Maintenance,"$3,633,385 "
5015,NA,LR,DO,Vehicle Maintenance,"$2,202,891 "
5015,NA,LR,DO,Vehicle Operations,"$5,794,479 "
5015,NA,HR,DO,General Administration,"$1,727,085 "
5015,NA,HR,DO,Non-Vehicle Maintenance,"$9,302,033 "
5015,NA,HR,DO,Vehicle Maintenance,"$5,680,754 "
5015,NA,HR,DO,Vehicle Operations,"$7,698,349 "
5015,NA,DR,DO,General Administration,"$4,252,976 "
5015,NA,DR,DO,Non-Vehicle Maintenance,"$1,029,211 "
5015,NA,DR,DO,Vehicle Maintenance,"$3,238,512 "
5015,NA,DR,PT,Non-Vehicle Maintenance,"$11,933 "
5016,NA,MB,DO,General Administration,"$11,225,727 "
5016,NA,MB,DO,Non-Vehicle Maintenance,"$3,887,448 "
5016,NA,MB,DO,Vehicle Maintenance,"$12,003,095 "
5016,NA,DR,PT,Vehicle Operations,"$3,804,935 "
5016,NA,DR,PT,General Administration,"$2,181,617 "
5016,NA,DR,PT,Non-Vehicle Maintenance,"$186,368 "
5016,NA,DR,PT,Vehicle Maintenance,"$553,914 "
5016,NA,MB,DO,Vehicle Operations,"$35,729,468 "
5017,NA,TB,DO,General Administration,"$1,222,510 "
5017,NA,TB,DO,Non-Vehicle Maintenance,"$1,381,542 "
5017,NA,TB,DO,Vehicle Maintenance,"$2,012,876 "
5017,NA,TB,DO,Vehicle Operations,"$4,490,124 "
5017,NA,MB,DO,General Administration,"$5,100,439 "
5017,NA,DR,DO,Vehicle Operations,"$8,270,055 "
5017,NA,MB,DO,Vehicle Maintenance,"$5,653,330 "
5017,NA,MB,DO,Vehicle Operations,"$21,023,805 "
5017,NA,DR,DO,General Administration,"$3,568,253 "
5017,NA,DR,DO,Non-Vehicle Maintenance,"$968,741 "
5017,NA,DR,DO,Vehicle Maintenance,"$1,672,842 "
5017,NA,MB,DO,Non-Vehicle Maintenance,"$1,551,022 "
5019,NA,DR,DO,Vehicle Operations,"$125,490 "
5019,NA,DR,DO,General Administration,"$23,238 "
5019,NA,DR,DO,Non-Vehicle Maintenance,"$3,069 "
5019,NA,DR,DO,Vehicle Maintenance,"$9,635 "
5019,NA,MB,DO,General Administration,"$163,151 "
5019,NA,MB,DO,Non-Vehicle Maintenance,"$19,128 "
5019,NA,MB,DO,Vehicle Maintenance,"$133,067 "
5019,NA,MB,DO,Vehicle Operations,"$560,641 "
5020,NA,MB,PT,General Administration,"$158,363 "
5020,NA,MB,PT,Non-Vehicle Maintenance,"$55,575 "
5020,NA,MB,PT,Vehicle Maintenance,"$470,489 "
5020,NA,DR,PT,Vehicle Operations,"$158,922 "
5020,NA,MB,PT,Vehicle Operations,"$709,627 "
5020,NA,DR,PT,General Administration,"$127,937 "
5020,NA,DR,PT,Non-Vehicle Maintenance,"$28,083 "
5020,NA,DR,PT,Vehicle Maintenance,"$67,910 "
5021,NA,DR,DO,Non-Vehicle Maintenance,"$35,053 "
5021,NA,DR,DO,Vehicle Maintenance,"$524,845 "
5021,NA,DR,DO,Vehicle Operations,"$2,079,665 "
5021,NA,MB,DO,General Administration,"$663,683 "
5021,NA,MB,DO,Non-Vehicle Maintenance,"$29,981 "
5021,NA,MB,DO,Vehicle Maintenance,"$448,893 "
5021,NA,DR,DO,General Administration,"$775,977 "
5021,NA,MB,DO,Vehicle Operations,"$1,977,457 "
5022,NA,DR,PT,Vehicle Operations,"$2,085,742 "
5022,NA,DR,PT,Vehicle Maintenance,"$244,393 "
5022,NA,DR,PT,Non-Vehicle Maintenance,$0 
5022,NA,DR,PT,General Administration,"$1,252,063 "
5022,NA,MB,DO,Vehicle Operations,"$15,793,796 "
5022,NA,MB,DO,Vehicle Maintenance,"$4,457,417 "
5022,NA,MB,DO,General Administration,"$3,458,655 "
5022,NA,MB,DO,Non-Vehicle Maintenance,"$507,054 "
5024,NA,MB,DO,General Administration,"$1,107,609 "
5024,NA,MB,DO,Non-Vehicle Maintenance,"$179,096 "
5024,NA,MB,DO,Vehicle Maintenance,"$999,453 "
5024,NA,MB,DO,Vehicle Operations,"$3,504,008 "
5024,NA,DR,DO,General Administration,"$110,431 "
5024,NA,DR,DO,Non-Vehicle Maintenance,"$19,900 "
5024,NA,DR,DO,Vehicle Maintenance,"$77,136 "
5024,NA,DR,DO,Vehicle Operations,"$462,535 "
5025,NA,MB,DO,Vehicle Maintenance,"$1,208,898 "
5025,NA,MB,DO,Non-Vehicle Maintenance,"$415,230 "
5025,NA,MB,DO,General Administration,"$2,199,331 "
5025,NA,DR,PT,Vehicle Operations,"$334,765 "
5025,NA,DR,PT,Vehicle Maintenance,"$132,858 "
5025,NA,DR,PT,Non-Vehicle Maintenance,$0 
5025,NA,DR,PT,General Administration,"$149,057 "
5025,NA,MB,DO,Vehicle Operations,"$6,374,753 "
5026,NA,MB,PT,Non-Vehicle Maintenance,"$51,010 "
5026,NA,MB,PT,Vehicle Maintenance,"$275,035 "
5026,NA,MB,PT,Vehicle Operations,"$697,162 "
5026,NA,MB,PT,General Administration,"$285,722 "
5026,NA,DR,PT,General Administration,"$58,265 "
5026,NA,DR,PT,Non-Vehicle Maintenance,"$5,873 "
5026,NA,DR,PT,Vehicle Maintenance,"$25,678 "
5026,NA,DR,PT,Vehicle Operations,"$168,385 "
5027,NA,LR,DO,General Administration,"$9,049,291 "
5027,NA,LR,DO,Non-Vehicle Maintenance,"$3,666,297 "
5027,NA,LR,DO,Vehicle Maintenance,"$2,877,329 "
5027,NA,MB,DO,Vehicle Operations,"$139,330,918 "
5027,NA,MB,DO,Vehicle Maintenance,"$34,336,990 "
5027,NA,MB,DO,Non-Vehicle Maintenance,"$8,202,775 "
5027,NA,MB,DO,General Administration,"$35,332,923 "
5027,NA,LR,DO,Vehicle Operations,"$6,333,921 "
5028,NA,MB,DO,Vehicle Maintenance,"$575,813 "
5028,NA,MB,DO,Non-Vehicle Maintenance,"$128,673 "
5028,NA,MB,DO,General Administration,"$647,017 "
5028,NA,MB,DO,Vehicle Operations,"$3,279,961 "
5028,NA,DR,DO,Vehicle Operations,"$1,771,638 "
5028,NA,DR,DO,Vehicle Maintenance,"$400,381 "
5028,NA,DR,DO,Non-Vehicle Maintenance,"$44,676 "
5028,NA,DR,DO,General Administration,"$283,130 "
5029,NA,DR,DO,Vehicle Maintenance,"$303,205 "
5029,NA,DR,DO,Non-Vehicle Maintenance,"$73,207 "
5029,NA,DR,DO,General Administration,"$231,505 "
5029,NA,MB,DO,General Administration,"$812,160 "
5029,NA,MB,DO,Non-Vehicle Maintenance,"$176,236 "
5029,NA,MB,DO,Vehicle Maintenance,"$726,166 "
5029,NA,MB,DO,Vehicle Operations,"$2,955,856 "
5029,NA,DR,DO,Vehicle Operations,"$1,426,400 "
5030,NA,DR,DO,Vehicle Maintenance,"$222,970 "
5030,NA,DR,DO,Non-Vehicle Maintenance,"$18,744 "
5030,NA,DR,DO,General Administration,"$183,227 "
5030,NA,MB,DO,Vehicle Operations,"$1,661,183 "
5030,NA,MB,DO,Vehicle Maintenance,"$524,164 "
5030,NA,MB,DO,Non-Vehicle Maintenance,"$46,596 "
5030,NA,MB,DO,General Administration,"$354,100 "
5030,NA,DR,DO,Vehicle Operations,"$501,319 "
5031,NA,DR,PT,Vehicle Maintenance,"$511,427 "
5031,NA,DR,PT,Non-Vehicle Maintenance,$188 
5031,NA,DR,PT,General Administration,"$887,548 "
5031,NA,MB,PT,Vehicle Operations,"$840,315 "
5031,NA,MB,PT,Vehicle Maintenance,"$239,331 "
5031,NA,MB,PT,Non-Vehicle Maintenance,$140 
5031,NA,MB,PT,General Administration,"$178,204 "
5031,NA,DR,PT,Vehicle Operations,"$2,987,389 "
5031,NA,DR,DO,Vehicle Operations,"$8,750,226 "
5031,NA,DR,DO,Vehicle Maintenance,"$1,909,437 "
5031,NA,DR,DO,Non-Vehicle Maintenance,"$1,013,363 "
5031,NA,DR,DO,General Administration,"$3,884,230 "
5031,NA,MB,DO,Vehicle Operations,"$44,658,176 "
5031,NA,MB,DO,Vehicle Maintenance,"$17,531,894 "
5031,NA,MB,DO,Non-Vehicle Maintenance,"$2,156,012 "
5031,NA,MB,DO,General Administration,"$14,153,671 "
5032,NA,DR,DO,Non-Vehicle Maintenance,"$105,522 "
5032,NA,DR,DO,General Administration,"$3,156,591 "
5032,NA,MB,DO,Vehicle Operations,"$6,931,319 "
5032,NA,MB,DO,Vehicle Maintenance,"$3,030,953 "
5032,NA,MB,DO,Non-Vehicle Maintenance,"$609,838 "
5032,NA,MB,DO,General Administration,"$2,670,962 "
5032,NA,DR,DO,Vehicle Maintenance,"$891,320 "
5032,NA,DR,DO,Vehicle Operations,"$6,889,158 "
5033,NA,DR,PT,General Administration,"$523,690 "
5033,NA,DR,PT,Non-Vehicle Maintenance,"$100,759 "
5033,NA,DR,PT,Vehicle Maintenance,"$1,007,591 "
5033,NA,DR,PT,Vehicle Operations,"$5,548,467 "
5033,NA,VP,DO,General Administration,"$84,453 "
5033,NA,VP,DO,Non-Vehicle Maintenance,"$37,816 "
5033,NA,VP,DO,Vehicle Maintenance,"$60,216 "
5033,NA,VP,DO,Vehicle Operations,"$52,653 "
5033,NA,MB,DO,General Administration,"$5,044,761 "
5033,NA,MB,DO,Non-Vehicle Maintenance,"$645,270 "
5033,NA,MB,DO,Vehicle Maintenance,"$3,181,400 "
5033,NA,MB,DO,Vehicle Operations,"$13,892,722 "
5033,NA,DR,DO,General Administration,"$57,718 "
5033,NA,DR,DO,Non-Vehicle Maintenance,$537 
5033,NA,DR,DO,Vehicle Maintenance,"$13,803 "
5033,NA,DR,DO,Vehicle Operations,"$170,118 "
5033,NA,VP,PT,General Administration,"$5,231 "
5033,NA,VP,PT,Non-Vehicle Maintenance,$0 
5033,NA,VP,PT,Vehicle Maintenance,$0 
5033,NA,VP,PT,Vehicle Operations,$640 
5034,NA,MB,DO,General Administration,"$302,455 "
5034,NA,MB,DO,Non-Vehicle Maintenance,"$7,275 "
5034,NA,MB,DO,Vehicle Maintenance,"$477,624 "
5034,NA,MB,DO,Vehicle Operations,"$990,722 "
5034,NA,DR,DO,General Administration,"$493,479 "
5034,NA,DR,DO,Non-Vehicle Maintenance,"$11,870 "
5034,NA,DR,DO,Vehicle Maintenance,"$779,281 "
5034,NA,DR,DO,Vehicle Operations,"$1,616,440 "
5035,NA,DR,DO,Vehicle Maintenance,"$7,149 "
5035,NA,DR,DO,Vehicle Operations,"$15,311 "
5035,NA,DR,DO,Non-Vehicle Maintenance,$593 
5035,NA,DR,DO,General Administration,"$3,686 "
5035,NA,MB,DO,Vehicle Operations,"$5,096,280 "
5035,NA,MB,DO,Vehicle Maintenance,"$2,286,441 "
5035,NA,MB,DO,Non-Vehicle Maintenance,"$189,718 "
5035,NA,MB,DO,General Administration,"$1,178,219 "
5035,NA,VP,DO,Vehicle Operations,"$22,343 "
5035,NA,VP,DO,Vehicle Maintenance,"$51,289 "
5035,NA,VP,DO,Non-Vehicle Maintenance,"$8,413 "
5035,NA,VP,DO,General Administration,"$22,316 "
5035,NA,DR,PT,Vehicle Operations,"$1,653,771 "
5035,NA,DR,PT,Vehicle Maintenance,"$292,350 "
5035,NA,DR,PT,Non-Vehicle Maintenance,"$206,048 "
5035,NA,DR,PT,General Administration,"$688,153 "
5036,NA,DR,DO,Non-Vehicle Maintenance,"$43,043 "
5036,NA,DR,DO,General Administration,"$487,101 "
5036,NA,DR,DO,Vehicle Operations,"$3,449,596 "
5036,NA,MB,DO,General Administration,"$4,204,060 "
5036,NA,DR,DO,Vehicle Maintenance,"$251,147 "
5036,NA,MB,DO,Vehicle Operations,"$14,630,737 "
5036,NA,MB,DO,Vehicle Maintenance,"$3,741,685 "
5036,NA,MB,DO,Non-Vehicle Maintenance,"$450,384 "
5036,NA,DR,PT,General Administration,"$1,228,261 "
5036,NA,DR,PT,Vehicle Operations,"$3,407,981 "
5036,NA,DR,PT,Vehicle Maintenance,"$342,216 "
5036,NA,DR,PT,Non-Vehicle Maintenance,"$104,350 "
5037,NA,DR,DO,Vehicle Operations,"$279,508 "
5037,NA,DR,DO,Vehicle Maintenance,"$63,254 "
5037,NA,DR,DO,Non-Vehicle Maintenance,$0 
5037,NA,DR,DO,General Administration,"$54,619 "
5037,NA,MB,DO,Vehicle Operations,"$1,467,435 "
5037,NA,MB,DO,Vehicle Maintenance,"$435,663 "
5037,NA,MB,DO,Non-Vehicle Maintenance,"$3,912 "
5037,NA,MB,DO,General Administration,"$348,022 "
5038,NA,DR,PT,Vehicle Maintenance,"$104,393 "
5038,NA,DR,PT,Non-Vehicle Maintenance,"$50,232 "
5038,NA,DR,PT,General Administration,"$89,616 "
5038,NA,DR,PT,Vehicle Operations,"$567,138 "
5039,NA,MB,DO,Non-Vehicle Maintenance,"$172,631 "
5039,NA,MB,DO,Vehicle Maintenance,"$674,300 "
5039,NA,MB,DO,Vehicle Operations,"$2,176,016 "
5039,NA,DR,DO,Vehicle Operations,"$596,373 "
5039,NA,DR,DO,Vehicle Maintenance,"$187,699 "
5039,NA,DR,DO,Non-Vehicle Maintenance,"$46,935 "
5039,NA,DR,DO,General Administration,"$443,950 "
5039,NA,MB,DO,General Administration,"$1,582,049 "
5040,NA,DR,PT,Vehicle Operations,"$3,471,894 "
5040,NA,DR,PT,General Administration,"$411,238 "
5040,NA,DR,PT,Non-Vehicle Maintenance,$0 
5040,NA,DR,PT,Vehicle Maintenance,"$140,644 "
5040,NA,MB,DO,General Administration,"$3,782,576 "
5040,NA,MB,DO,Non-Vehicle Maintenance,"$810,679 "
5040,NA,MB,DO,Vehicle Maintenance,"$3,520,660 "
5040,NA,MB,DO,Vehicle Operations,"$11,210,005 "
5041,NA,MB,DO,Non-Vehicle Maintenance,"$55,254 "
5041,NA,MB,DO,Vehicle Maintenance,"$283,504 "
5041,NA,MB,DO,Vehicle Operations,"$983,154 "
5041,NA,DR,DO,General Administration,"$66,693 "
5041,NA,DR,DO,Non-Vehicle Maintenance,"$18,973 "
5041,NA,DR,DO,Vehicle Maintenance,"$97,203 "
5041,NA,MB,DO,General Administration,"$189,478 "
5041,NA,DR,DO,Vehicle Operations,"$320,927 "
5042,NA,DR,DO,General Administration,"$19,842 "
5042,NA,MB,DO,Vehicle Operations,"$451,290 "
5042,NA,MB,DO,Vehicle Maintenance,"$254,091 "
5042,NA,MB,DO,Non-Vehicle Maintenance,"$118,324 "
5042,NA,MB,DO,General Administration,"$335,966 "
5042,NA,DR,DO,Vehicle Operations,"$149,942 "
5042,NA,DR,DO,Non-Vehicle Maintenance,"$11,537 "
5042,NA,DR,DO,Vehicle Maintenance,"$13,513 "
5043,NA,DR,DO,Vehicle Operations,"$506,366 "
5043,NA,DR,DO,Vehicle Maintenance,"$78,774 "
5043,NA,DR,DO,Non-Vehicle Maintenance,"$7,912 "
5043,NA,DR,DO,General Administration,"$117,075 "
5043,NA,MB,DO,Vehicle Operations,"$3,936,251 "
5043,NA,MB,DO,Vehicle Maintenance,"$770,067 "
5043,NA,MB,DO,General Administration,"$489,543 "
5043,NA,MB,DO,Non-Vehicle Maintenance,"$58,200 "
5044,NA,MB,DO,General Administration,"$1,270,184 "
5044,NA,MB,DO,Non-Vehicle Maintenance,"$213,689 "
5044,NA,MB,DO,Vehicle Operations,"$5,881,682 "
5044,NA,DR,DO,General Administration,"$268,968 "
5044,NA,DR,DO,Non-Vehicle Maintenance,"$19,725 "
5044,NA,DR,DO,Vehicle Maintenance,"$121,468 "
5044,NA,DR,DO,Vehicle Operations,"$830,525 "
5044,NA,MB,DO,Vehicle Maintenance,"$1,413,700 "
5045,NA,DR,DO,General Administration,"$36,247 "
5045,NA,MB,DO,Non-Vehicle Maintenance,"$816,272 "
5045,NA,DR,DO,Non-Vehicle Maintenance,$0 
5045,NA,MB,DO,Vehicle Maintenance,"$1,295,984 "
5045,NA,MB,DO,General Administration,"$1,919,918 "
5045,NA,MB,DO,Vehicle Operations,"$3,392,892 "
5045,NA,DR,DO,Vehicle Operations,"$383,322 "
5045,NA,DR,DO,Vehicle Maintenance,"$1,516 "
5047,NA,DR,DO,Vehicle Operations,"$373,518 "
5047,NA,DR,DO,Vehicle Maintenance,"$74,041 "
5047,NA,DR,DO,Non-Vehicle Maintenance,"$7,538 "
5047,NA,DR,DO,General Administration,"$68,862 "
5047,NA,MB,DO,Vehicle Operations,"$3,303,529 "
5047,NA,MB,DO,Vehicle Maintenance,"$718,651 "
5047,NA,MB,DO,General Administration,"$539,461 "
5047,NA,MB,DO,Non-Vehicle Maintenance,"$79,125 "
5048,NA,DR,DO,Vehicle Maintenance,"$237,572 "
5048,NA,DR,DO,Non-Vehicle Maintenance,"$3,478 "
5048,NA,DR,DO,General Administration,"$171,045 "
5048,NA,DR,DO,Vehicle Operations,"$1,106,272 "
5050,NA,DR,DO,General Administration,"$850,885 "
5050,NA,DR,DO,Non-Vehicle Maintenance,"$181,506 "
5050,NA,DR,DO,Vehicle Maintenance,"$854,899 "
5050,NA,DR,DO,Vehicle Operations,"$3,237,026 "
5050,NA,MB,PT,General Administration,"$45,502 "
5050,NA,MB,PT,Non-Vehicle Maintenance,"$16,562 "
5050,NA,MB,PT,Vehicle Maintenance,"$66,247 "
5050,NA,MB,PT,Vehicle Operations,"$103,511 "
5050,NA,DR,PT,General Administration,"$908,988 "
5050,NA,DR,PT,Non-Vehicle Maintenance,"$350,220 "
5050,NA,DR,PT,Vehicle Maintenance,"$1,400,879 "
5050,NA,DR,PT,Vehicle Operations,"$2,834,799 "
5050,NA,MB,DO,General Administration,"$6,699,031 "
5050,NA,MB,DO,Non-Vehicle Maintenance,"$1,410,751 "
5050,NA,MB,DO,Vehicle Maintenance,"$6,645,330 "
5050,NA,MB,DO,Vehicle Operations,"$22,091,428 "
5051,NA,MB,DO,Non-Vehicle Maintenance,"$49,207 "
5051,NA,MB,DO,Vehicle Maintenance,"$1,131,740 "
5051,NA,DR,DO,General Administration,"$57,900 "
5051,NA,DR,DO,Non-Vehicle Maintenance,$980 
5051,NA,DR,DO,Vehicle Maintenance,"$53,940 "
5051,NA,DR,DO,Vehicle Operations,"$298,470 "
5051,NA,MB,DO,General Administration,"$1,187,583 "
5051,NA,MB,DO,Vehicle Operations,"$5,042,587 "
5052,NA,MB,DO,General Administration,"$1,516,765 "
5052,NA,MB,DO,Vehicle Operations,"$5,826,838 "
5052,NA,DR,DO,General Administration,"$216,145 "
5052,NA,DR,DO,Non-Vehicle Maintenance,"$29,874 "
5052,NA,DR,DO,Vehicle Maintenance,"$120,960 "
5052,NA,DR,DO,Vehicle Operations,"$411,302 "
5052,NA,MB,DO,Vehicle Maintenance,"$1,068,967 "
5052,NA,MB,DO,Non-Vehicle Maintenance,"$228,279 "
5053,NA,DR,DO,Vehicle Operations,"$113,948 "
5053,NA,DR,DO,Vehicle Maintenance,"$44,732 "
5053,NA,DR,DO,Non-Vehicle Maintenance,"$46,313 "
5053,NA,DR,DO,General Administration,"$21,347 "
5053,NA,MB,DO,Vehicle Operations,"$882,949 "
5053,NA,MB,DO,Vehicle Maintenance,"$125,098 "
5053,NA,MB,DO,General Administration,"$348,068 "
5053,NA,MB,DO,Non-Vehicle Maintenance,"$84,909 "
5054,NA,DR,DO,Vehicle Operations,"$1,003,451 "
5054,NA,DR,DO,Vehicle Maintenance,"$138,717 "
5054,NA,DR,DO,Non-Vehicle Maintenance,"$29,416 "
5054,NA,DR,DO,General Administration,"$408,116 "
5054,NA,MB,DO,General Administration,"$1,224,348 "
5054,NA,MB,DO,Non-Vehicle Maintenance,"$88,247 "
5054,NA,MB,DO,Vehicle Maintenance,"$592,188 "
5054,NA,MB,DO,Vehicle Operations,"$2,646,014 "
5056,NA,MB,DO,Vehicle Maintenance,"$2,852,677 "
5056,NA,MB,DO,Vehicle Operations,"$7,258,216 "
5056,NA,MB,DO,Non-Vehicle Maintenance,"$292,990 "
5056,NA,MB,DO,General Administration,"$1,976,852 "
5056,NA,DR,PT,Vehicle Operations,"$1,511,883 "
5056,NA,DR,PT,Vehicle Maintenance,"$224,353 "
5056,NA,DR,PT,Non-Vehicle Maintenance,$0 
5056,NA,DR,PT,General Administration,"$269,864 "
5057,NA,DR,DO,Vehicle Operations,"$57,947 "
5057,NA,DR,DO,Vehicle Maintenance,"$11,213 "
5057,NA,DR,DO,Non-Vehicle Maintenance,"$4,593 "
5057,NA,DR,DO,General Administration,"$23,044 "
5057,NA,DR,PT,General Administration,"$98,345 "
5057,NA,MB,DO,Vehicle Operations,"$6,281,918 "
5057,NA,DR,PT,Vehicle Maintenance,"$13,290 "
5057,NA,DR,PT,Vehicle Operations,"$167,778 "
5057,NA,MB,DO,General Administration,"$2,500,037 "
5057,NA,MB,DO,Non-Vehicle Maintenance,"$451,072 "
5057,NA,MB,DO,Vehicle Maintenance,"$1,705,324 "
5057,NA,DR,PT,Non-Vehicle Maintenance,"$4,253 "
5058,NA,DR,PT,General Administration,"$74,945 "
5058,NA,DR,PT,Non-Vehicle Maintenance,$230 
5058,NA,DR,PT,Vehicle Maintenance,"$9,789 "
5058,NA,DR,PT,Vehicle Operations,"$104,986 "
5058,NA,MB,DO,General Administration,"$1,558,763 "
5058,NA,MB,DO,Non-Vehicle Maintenance,"$349,544 "
5058,NA,MB,DO,Vehicle Maintenance,"$1,319,432 "
5058,NA,MB,DO,Vehicle Operations,"$4,926,770 "
5058,NA,DR,DO,General Administration,"$23,428 "
5058,NA,DR,DO,Non-Vehicle Maintenance,$0 
5058,NA,DR,DO,Vehicle Maintenance,"$313,059 "
5058,NA,DR,DO,Vehicle Operations,"$1,180,067 "
5059,NA,MB,DO,General Administration,"$1,404,254 "
5059,NA,MB,DO,Non-Vehicle Maintenance,"$194,871 "
5059,NA,MB,DO,Vehicle Maintenance,"$1,571,572 "
5059,NA,DR,DO,Vehicle Operations,"$663,274 "
5059,NA,DR,DO,General Administration,"$156,355 "
5059,NA,DR,DO,Non-Vehicle Maintenance,"$5,933 "
5059,NA,DR,DO,Vehicle Maintenance,"$122,979 "
5059,NA,MB,DO,Vehicle Operations,"$4,467,454 "
5060,NA,DR,DO,Vehicle Maintenance,"$111,934 "
5060,NA,DR,DO,Non-Vehicle Maintenance,"$25,878 "
5060,NA,DR,DO,General Administration,"$22,002 "
5060,NA,MB,DO,Vehicle Operations,"$11,888,869 "
5060,NA,MB,DO,Vehicle Maintenance,"$3,726,282 "
5060,NA,DR,DO,Vehicle Operations,"$763,356 "
5060,NA,MB,DO,General Administration,"$3,740,227 "
5060,NA,DR,PT,Vehicle Operations,"$241,073 "
5060,NA,DR,PT,Vehicle Maintenance,"$80,506 "
5060,NA,DR,PT,Non-Vehicle Maintenance,"$10,054 "
5060,NA,DR,PT,General Administration,"$45,235 "
5060,NA,MB,DO,Non-Vehicle Maintenance,"$494,853 "
5061,NA,DR,DO,Vehicle Operations,"$253,147 "
5061,NA,DR,DO,Vehicle Maintenance,"$133,694 "
5061,NA,DR,DO,Non-Vehicle Maintenance,"$12,447 "
5061,NA,DR,DO,General Administration,"$148,708 "
5061,NA,MB,DO,Vehicle Operations,"$2,659,733 "
5061,NA,MB,DO,Vehicle Maintenance,"$658,244 "
5061,NA,MB,DO,Non-Vehicle Maintenance,"$72,634 "
5061,NA,MB,DO,General Administration,"$690,806 "
5061,NA,DR,PT,Vehicle Operations,"$49,011 "
5061,NA,DR,PT,Vehicle Maintenance,"$21,949 "
5061,NA,DR,PT,General Administration,"$54,213 "
5061,NA,DR,PT,Non-Vehicle Maintenance,"$5,096 "
5066,NA,MB,DO,General Administration,"$73,277,444 "
5066,NA,MB,DO,Non-Vehicle Maintenance,"$50,806,863 "
5066,NA,MB,DO,Vehicle Maintenance,"$154,661,288 "
5066,NA,MB,DO,Vehicle Operations,"$593,444,344 "
5066,NA,HR,DO,General Administration,"$80,352,300 "
5066,NA,HR,DO,Non-Vehicle Maintenance,"$137,688,671 "
5066,NA,HR,DO,Vehicle Maintenance,"$88,554,661 "
5066,NA,HR,DO,Vehicle Operations,"$229,453,378 "
5088,NA,MB,DO,General Administration,"$812,776 "
5088,NA,MB,DO,Non-Vehicle Maintenance,"$152,153 "
